order_id,date_id,customer_id,product_id,region_id,ship_mode,sales,quantity,discount,profit,customer_name,segment,category,sub_category,product_name,country,state,city,region,year,month,month_name,quarter
ORD-106391,6/11/2022,CUST-0903,PROD-0102,2,Same Day,361.47,3,0.1,19.61,Kavya Pandey,Corporate,Technology,Accessories,Accessories Product 2,USA,Texas,Houston,West,2022,6,June,Q2
ORD-106392,1/2/2023,CUST-0975,PROD-0058,6,First Class,239.42,5,0.15,0,Dhruv Mukherjee,Consumer,Furniture,Bookcases,Bookcases Product 18,USA,Illinois,Chicago,East,2023,1,January,Q1
ORD-106393,8/7/2021,CUST-0591,PROD-0120,2,Second Class,593.53,7,0.2,-28.29,Dev Agarwal,Home Office,Technology,Accessories,Accessories Product 20,USA,Texas,Houston,West,2021,8,August,Q3
ORD-106394,5/27/2023,CUST-0217,PROD-0087,4,Second Class,145.11,10,0.15,0,Vihaan Sinha,Corporate,Technology,Phones,Phones Product 7,USA,Washington,Seattle,East,2023,5,May,Q2
ORD-106395,9/19/2021,CUST-1244,PROD-0069,3,Same Day,72.27,1,0.3,-12.46,Kavya Shetty,Home Office,Furniture,Furnishings,Furnishings Product 9,USA,New York,New York,Central,2021,9,September,Q3
ORD-106396,5/22/2021,CUST-0709,PROD-0016,2,Second Class,104.28,5,0.05,10.22,Ira Pandey,Consumer,Furniture,Chairs,Chairs Product 16,USA,Texas,Houston,West,2021,5,May,Q2
ORD-106397,7/27/2024,CUST-0512,PROD-0146,1,Same Day,226.99,3,0.05,17.81,Sara Naidu,Corporate,Technology,Machines,Machines Product 6,USA,California,Los Angeles,West,2024,7,July,Q3
ORD-106398,6/21/2024,CUST-1751,PROD-0190,6,Second Class,168.56,5,0.15,0,Aarav Pandey,Home Office,Office Supplies,Paper,Paper Product 10,USA,Illinois,Chicago,East,2024,6,June,Q2
ORD-106399,8/28/2023,CUST-0387,PROD-0056,2,Second Class,628.27,10,0.15,0,Arjun Tiwari,Home Office,Furniture,Bookcases,Bookcases Product 16,USA,Texas,Houston,West,2023,8,August,Q3
ORD-106400,3/30/2021,CUST-0453,PROD-0116,2,Standard Class,1175.69,3,0.2,-50.24,Aarav Verma,Corporate,Technology,Accessories,Accessories Product 16,USA,Texas,Houston,West,2021,3,March,Q1
ORD-106401,12/11/2022,CUST-1228,PROD-0063,6,First Class,561.43,8,0.15,0,Rudra Mishra,Consumer,Furniture,Furnishings,Furnishings Product 3,USA,Illinois,Chicago,East,2022,12,December,Q4
ORD-106402,6/29/2021,CUST-1944,PROD-0074,3,Standard Class,602.83,2,0.3,-104.31,Sai Banerjee,Consumer,Furniture,Furnishings,Furnishings Product 14,USA,New York,New York,Central,2021,6,June,Q2
ORD-106403,10/11/2024,CUST-0383,PROD-0046,1,Same Day,634.9,6,0.15,0,Rudra Das,Consumer,Furniture,Bookcases,Bookcases Product 6,USA,California,Los Angeles,West,2024,10,October,Q4
ORD-106404,7/1/2021,CUST-0094,PROD-0001,5,First Class,313.11,4,0.2,-18.09,Rudra Arora,Home Office,Furniture,Chairs,Chairs Product 1,USA,Florida,Miami,East,2021,7,July,Q3
ORD-106405,5/30/2022,CUST-1796,PROD-0056,7,First Class,159.52,5,0.15,0,Neha Iyer,Corporate,Furniture,Bookcases,Bookcases Product 16,USA,Ohio,Columbus,West,2022,5,May,Q2
ORD-106406,3/7/2022,CUST-1687,PROD-0042,7,Standard Class,198.75,5,0.1,8.49,Diya Singh,Consumer,Furniture,Bookcases,Bookcases Product 2,USA,Ohio,Columbus,West,2022,3,March,Q1
ORD-106407,11/17/2021,CUST-1414,PROD-0195,1,Standard Class,200.17,8,0.05,24.66,Aisha Singh,Consumer,Office Supplies,Paper,Paper Product 15,USA,California,Los Angeles,West,2021,11,November,Q4
ORD-106408,11/4/2021,CUST-0339,PROD-0236,8,Same Day,883.65,9,0.3,-137.39,Vihaan Shetty,Consumer,Office Supplies,Art,Art Product 16,USA,Arizona,Phoenix,West,2021,11,November,Q4
ORD-106409,10/16/2022,CUST-0322,PROD-0119,1,Same Day,284.82,9,0.05,28.66,Myra Agarwal,Home Office,Technology,Accessories,Accessories Product 19,USA,California,Los Angeles,West,2022,10,October,Q4
ORD-106410,10/1/2024,CUST-0988,PROD-0028,1,Second Class,634.58,4,0.1,33.45,Neha Patel,Corporate,Furniture,Tables,Tables Product 8,USA,California,Los Angeles,West,2024,10,October,Q4
ORD-106411,2/2/2023,CUST-0447,PROD-0011,1,Standard Class,90.9,10,0.2,-5.83,Aarav Mehta,Corporate,Furniture,Chairs,Chairs Product 11,USA,California,Los Angeles,West,2023,2,February,Q1
ORD-106412,5/3/2021,CUST-1364,PROD-0109,4,Second Class,569.22,6,0,107.23,Aditya Iyer,Corporate,Technology,Accessories,Accessories Product 9,USA,Washington,Seattle,East,2021,5,May,Q2
ORD-106413,5/19/2023,CUST-1322,PROD-0122,8,First Class,31.57,5,0.2,-1.34,Aryan Nair,Home Office,Technology,Copiers,Copiers Product 2,USA,Arizona,Phoenix,West,2023,5,May,Q2
ORD-106414,1/28/2023,CUST-1130,PROD-0106,2,Same Day,142.71,3,0.15,0,Ananya Reddy,Consumer,Technology,Accessories,Accessories Product 6,USA,Texas,Houston,West,2023,1,January,Q1
ORD-106415,9/9/2024,CUST-0633,PROD-0119,1,Second Class,397.75,5,0.2,-23.95,Aditya Saxena,Home Office,Technology,Accessories,Accessories Product 19,USA,California,Los Angeles,West,2024,9,September,Q3
ORD-106416,5/13/2023,CUST-1307,PROD-0056,4,Second Class,1002.21,5,0.1,55.16,Aadhya Malhotra,Corporate,Furniture,Bookcases,Bookcases Product 16,USA,Washington,Seattle,East,2023,5,May,Q2
ORD-106417,12/26/2022,CUST-1329,PROD-0202,7,First Class,805.62,2,0.15,0,Yash Reddy,Consumer,Office Supplies,Storage,Storage Product 2,USA,Ohio,Columbus,West,2022,12,December,Q4
ORD-106418,8/31/2022,CUST-1534,PROD-0106,4,First Class,815.04,2,0.1,37.99,Anika Tiwari,Corporate,Technology,Accessories,Accessories Product 6,USA,Washington,Seattle,East,2022,8,August,Q3
ORD-106419,10/3/2022,CUST-1014,PROD-0053,6,Standard Class,825.74,9,0.15,0,Tanvi Verma,Corporate,Furniture,Bookcases,Bookcases Product 13,USA,Illinois,Chicago,East,2022,10,October,Q4
ORD-106420,8/10/2021,CUST-1614,PROD-0187,8,Same Day,412.44,10,0.1,26.13,Riya Sinha,Consumer,Office Supplies,Paper,Paper Product 7,USA,Arizona,Phoenix,West,2021,8,August,Q3
ORD-106421,3/3/2023,CUST-0736,PROD-0181,6,Same Day,36.03,6,0.3,-4.92,Sneha Mehta,Consumer,Office Supplies,Paper,Paper Product 1,USA,Illinois,Chicago,East,2023,3,March,Q1
ORD-106422,1/26/2021,CUST-0086,PROD-0202,4,Second Class,175.88,8,0.15,0,Saanvi Menon,Corporate,Office Supplies,Storage,Storage Product 2,USA,Washington,Seattle,East,2021,1,January,Q1
ORD-106423,10/7/2022,CUST-0315,PROD-0047,7,First Class,982.21,9,0.3,-184.31,Myra Reddy,Home Office,Furniture,Bookcases,Bookcases Product 7,USA,Ohio,Columbus,West,2022,10,October,Q4
ORD-106424,7/29/2024,CUST-0287,PROD-0023,1,Second Class,937.75,3,0.1,60.3,Anika Sinha,Consumer,Furniture,Tables,Tables Product 3,USA,California,Los Angeles,West,2024,7,July,Q3
ORD-106425,10/30/2022,CUST-0190,PROD-0188,5,First Class,275.27,6,0.05,21.59,Saanvi Sinha,Home Office,Office Supplies,Paper,Paper Product 8,USA,Florida,Miami,East,2022,10,October,Q4
ORD-106426,4/18/2024,CUST-1299,PROD-0095,4,Same Day,634.43,3,0.15,0,Aditya Naidu,Corporate,Technology,Phones,Phones Product 15,USA,Washington,Seattle,East,2024,4,April,Q2
ORD-106427,9/20/2023,CUST-0813,PROD-0106,1,First Class,67.01,2,0.05,8.69,Ishita Sharma,Corporate,Technology,Accessories,Accessories Product 6,USA,California,Los Angeles,West,2023,9,September,Q3
ORD-106428,10/22/2021,CUST-1917,PROD-0110,5,Second Class,730.65,1,0.1,47.03,Ishita Joshi,Home Office,Technology,Accessories,Accessories Product 10,USA,Florida,Miami,East,2021,10,October,Q4
ORD-106429,6/21/2024,CUST-1734,PROD-0121,1,Standard Class,450.8,4,0.05,43.94,Ritika Bose,Consumer,Technology,Copiers,Copiers Product 1,USA,California,Los Angeles,West,2024,6,June,Q2
ORD-106430,11/14/2021,CUST-0367,PROD-0152,3,Standard Class,907.79,1,0.15,0,Rudra Malhotra,Corporate,Technology,Machines,Machines Product 12,USA,New York,New York,Central,2021,11,November,Q4
ORD-106431,2/15/2022,CUST-0741,PROD-0164,3,First Class,294.98,4,0.2,-18.55,Sneha Jain,Corporate,Office Supplies,Binders,Binders Product 4,USA,New York,New York,Central,2022,2,February,Q1
ORD-106432,11/9/2021,CUST-0341,PROD-0156,6,Standard Class,1043.56,2,0.2,-37.09,Pooja Mukherjee,Consumer,Technology,Machines,Machines Product 16,USA,Illinois,Chicago,East,2021,11,November,Q4
ORD-106433,10/11/2024,CUST-1367,PROD-0240,5,Same Day,171.71,3,0.3,-25.7,Rudra Shetty,Home Office,Office Supplies,Art,Art Product 20,USA,Florida,Miami,East,2024,10,October,Q4
ORD-106434,6/18/2022,CUST-0053,PROD-0118,7,First Class,563.93,4,0.2,-31.72,Riya Tripathi,Corporate,Technology,Accessories,Accessories Product 18,USA,Ohio,Columbus,West,2022,6,June,Q2
ORD-106435,4/22/2021,CUST-1887,PROD-0140,8,Second Class,125.86,5,0.2,-6.84,Arjun Naidu,Corporate,Technology,Copiers,Copiers Product 20,USA,Arizona,Phoenix,West,2021,4,April,Q2
ORD-106436,4/6/2023,CUST-0938,PROD-0176,1,Standard Class,747.32,8,0.15,0,Vihaan Malhotra,Home Office,Office Supplies,Binders,Binders Product 16,USA,California,Los Angeles,West,2023,4,April,Q2
ORD-106437,11/16/2021,CUST-0637,PROD-0078,7,Same Day,660.02,7,0.2,-27.5,Rudra Bansal,Consumer,Furniture,Furnishings,Furnishings Product 18,USA,Ohio,Columbus,West,2021,11,November,Q4
ORD-106438,5/29/2024,CUST-0633,PROD-0177,4,Same Day,193.37,1,0.15,0,Saanvi Deshmukh,Home Office,Office Supplies,Binders,Binders Product 17,USA,Washington,Seattle,East,2024,5,May,Q2
ORD-106439,3/3/2024,CUST-1298,PROD-0080,4,Same Day,1173.42,9,0.3,-148.23,Dev Malhotra,Corporate,Furniture,Furnishings,Furnishings Product 20,USA,Washington,Seattle,East,2024,3,March,Q1
ORD-106440,10/29/2024,CUST-1523,PROD-0092,1,First Class,439.3,6,0.05,37.51,Tanvi Patel,Home Office,Technology,Phones,Phones Product 12,USA,California,Los Angeles,West,2024,10,October,Q4
ORD-106441,1/6/2022,CUST-0685,PROD-0202,7,Second Class,334.42,10,0.2,-15.76,Kabir Jain,Consumer,Office Supplies,Storage,Storage Product 2,USA,Ohio,Columbus,West,2022,1,January,Q1
ORD-106442,1/13/2022,CUST-0773,PROD-0098,3,Second Class,848.19,3,0.15,0,Kavya Deshmukh,Consumer,Technology,Phones,Phones Product 18,USA,New York,New York,Central,2022,1,January,Q1
ORD-106443,7/7/2023,CUST-1505,PROD-0209,3,Same Day,1149.41,4,0.1,41.83,Anika Reddy,Consumer,Office Supplies,Storage,Storage Product 9,USA,New York,New York,Central,2023,7,July,Q3
ORD-106444,9/15/2022,CUST-1471,PROD-0212,7,Second Class,1059.88,8,0.3,-196.6,Reyansh Verma,Consumer,Office Supplies,Storage,Storage Product 12,USA,Ohio,Columbus,West,2022,9,September,Q3
ORD-106445,10/28/2024,CUST-0554,PROD-0120,3,Second Class,638.9,4,0,74.96,Dhruv Sharma,Consumer,Technology,Accessories,Accessories Product 20,USA,New York,New York,Central,2024,10,October,Q4
ORD-106446,7/30/2024,CUST-0515,PROD-0225,7,Same Day,686.87,7,0.1,36.99,Aditya Reddy,Consumer,Office Supplies,Art,Art Product 5,USA,Ohio,Columbus,West,2024,7,July,Q3
ORD-106447,4/5/2021,CUST-0724,PROD-0026,5,Same Day,1032.16,2,0,159.55,Ishita Rao,Consumer,Furniture,Tables,Tables Product 6,USA,Florida,Miami,East,2021,4,April,Q2
ORD-106448,4/9/2021,CUST-0776,PROD-0223,7,Second Class,504.64,9,0.2,-30.35,Vihaan Iyer,Corporate,Office Supplies,Art,Art Product 3,USA,Ohio,Columbus,West,2021,4,April,Q2
ORD-106449,3/2/2023,CUST-1552,PROD-0190,8,Second Class,1177.52,5,0.2,-64,Manav Chatterjee,Home Office,Office Supplies,Paper,Paper Product 10,USA,Arizona,Phoenix,West,2023,3,March,Q1
ORD-106450,5/22/2024,CUST-1832,PROD-0066,1,Second Class,1051.78,10,0.1,55.7,Ritika Shetty,Consumer,Furniture,Furnishings,Furnishings Product 6,USA,California,Los Angeles,West,2024,5,May,Q2
ORD-106451,6/20/2021,CUST-1066,PROD-0110,6,Same Day,833.95,2,0.1,46.41,Aditya Yadav,Home Office,Technology,Accessories,Accessories Product 10,USA,Illinois,Chicago,East,2021,6,June,Q2
ORD-106452,9/28/2024,CUST-0614,PROD-0070,1,Second Class,851.65,4,0.05,76.02,Kavya Naidu,Home Office,Furniture,Furnishings,Furnishings Product 10,USA,California,Los Angeles,West,2024,9,September,Q3
ORD-106453,1/21/2024,CUST-0508,PROD-0140,1,Standard Class,699.28,7,0,110.82,Ananya Das,Home Office,Technology,Copiers,Copiers Product 20,USA,California,Los Angeles,West,2024,1,January,Q1
ORD-106454,1/26/2022,CUST-0549,PROD-0121,7,Standard Class,391.78,3,0.2,-17.82,Reyansh Verma,Consumer,Technology,Copiers,Copiers Product 1,USA,Ohio,Columbus,West,2022,1,January,Q1
ORD-106455,2/21/2022,CUST-1012,PROD-0127,4,Standard Class,919.45,2,0.3,-144.76,Ishaan Bansal,Corporate,Technology,Copiers,Copiers Product 7,USA,Washington,Seattle,East,2022,2,February,Q1
ORD-106456,11/20/2021,CUST-0328,PROD-0239,1,Standard Class,196.07,7,0.3,-35.37,Priya Mehta,Corporate,Office Supplies,Art,Art Product 19,USA,California,Los Angeles,West,2021,11,November,Q4
ORD-106457,7/16/2021,CUST-1027,PROD-0196,6,Second Class,1062.07,1,0.05,104.05,Sara Singh,Corporate,Office Supplies,Paper,Paper Product 16,USA,Illinois,Chicago,East,2021,7,July,Q3
ORD-106458,7/8/2024,CUST-0314,PROD-0062,2,First Class,266.51,3,0,50.71,Reyansh Reddy,Corporate,Furniture,Furnishings,Furnishings Product 2,USA,Texas,Houston,West,2024,7,July,Q3
ORD-106459,5/30/2021,CUST-1901,PROD-0050,4,Same Day,1061.08,4,0.05,89.83,Arjun Kapoor,Corporate,Furniture,Bookcases,Bookcases Product 10,USA,Washington,Seattle,East,2021,5,May,Q2
ORD-106460,5/17/2021,CUST-0597,PROD-0197,1,Second Class,132.8,2,0.3,-19.21,Ananya Deshmukh,Home Office,Office Supplies,Paper,Paper Product 17,USA,California,Los Angeles,West,2021,5,May,Q2
ORD-106461,9/21/2023,CUST-0094,PROD-0047,4,Standard Class,818.15,9,0.05,65.88,Ritika Dutta,Home Office,Furniture,Bookcases,Bookcases Product 7,USA,Washington,Seattle,East,2023,9,September,Q3
ORD-106462,5/24/2023,CUST-0992,PROD-0048,1,Standard Class,625.59,3,0.2,-29.88,Ira Gupta,Home Office,Furniture,Bookcases,Bookcases Product 8,USA,California,Los Angeles,West,2023,5,May,Q2
ORD-106463,12/14/2022,CUST-1238,PROD-0005,4,Standard Class,1070.85,8,0.2,-51.28,Kavya Mehta,Home Office,Furniture,Chairs,Chairs Product 5,USA,Washington,Seattle,East,2022,12,December,Q4
ORD-106464,7/25/2024,CUST-0656,PROD-0103,1,Standard Class,649.86,1,0.15,0,Sneha Bhatt,Corporate,Technology,Accessories,Accessories Product 3,USA,California,Los Angeles,West,2024,7,July,Q3
ORD-106465,8/4/2021,CUST-1344,PROD-0149,2,Same Day,373.64,7,0.3,-48.95,Shaurya Tripathi,Home Office,Technology,Machines,Machines Product 9,USA,Texas,Houston,West,2021,8,August,Q3
ORD-106466,3/12/2022,CUST-1682,PROD-0194,3,First Class,963.52,5,0.1,41.75,Ritika Pillai,Corporate,Office Supplies,Paper,Paper Product 14,USA,New York,New York,Central,2022,3,March,Q1
ORD-106467,5/4/2022,CUST-0527,PROD-0056,8,Standard Class,1001.6,6,0.2,-37.93,Ritika Menon,Home Office,Furniture,Bookcases,Bookcases Product 16,USA,Arizona,Phoenix,West,2022,5,May,Q2
ORD-106468,10/3/2022,CUST-0584,PROD-0185,8,First Class,151.29,7,0,28.16,Shaurya Banerjee,Consumer,Office Supplies,Paper,Paper Product 5,USA,Arizona,Phoenix,West,2022,10,October,Q4
ORD-106469,8/25/2021,CUST-0233,PROD-0120,1,Same Day,658.16,1,0.2,-37.23,Krishna Tripathi,Home Office,Technology,Accessories,Accessories Product 20,USA,California,Los Angeles,West,2021,8,August,Q3
ORD-106470,9/16/2023,CUST-0289,PROD-0137,3,Standard Class,285.84,5,0.05,22.86,Manav Yadav,Corporate,Technology,Copiers,Copiers Product 17,USA,New York,New York,Central,2023,9,September,Q3
ORD-106471,4/6/2021,CUST-1277,PROD-0061,1,Second Class,1005.25,5,0,138,Sneha Malhotra,Home Office,Furniture,Furnishings,Furnishings Product 1,USA,California,Los Angeles,West,2021,4,April,Q2
ORD-106472,3/9/2024,CUST-1314,PROD-0030,3,Second Class,556.94,3,0.3,-59.88,Sneha Arora,Home Office,Furniture,Tables,Tables Product 10,USA,New York,New York,Central,2024,3,March,Q1
ORD-106473,2/19/2023,CUST-1365,PROD-0175,1,Standard Class,475.34,6,0,82.87,Kunal Reddy,Home Office,Office Supplies,Binders,Binders Product 15,USA,California,Los Angeles,West,2023,2,February,Q1
ORD-106474,12/25/2024,CUST-0440,PROD-0046,5,Standard Class,989.1,9,0.2,-55.35,Aditya Chatterjee,Home Office,Furniture,Bookcases,Bookcases Product 6,USA,Florida,Miami,East,2024,12,December,Q4
ORD-106475,10/12/2021,CUST-1400,PROD-0189,6,Second Class,836.77,8,0.05,83.99,Harsh Iyer,Corporate,Office Supplies,Paper,Paper Product 9,USA,Illinois,Chicago,East,2021,10,October,Q4
ORD-106476,11/25/2021,CUST-0740,PROD-0038,1,Second Class,655.23,2,0.15,0,Kabir Menon,Corporate,Furniture,Tables,Tables Product 18,USA,California,Los Angeles,West,2021,11,November,Q4
ORD-106477,8/17/2021,CUST-0203,PROD-0112,8,First Class,311.82,5,0.05,26.16,Krishna Das,Consumer,Technology,Accessories,Accessories Product 12,USA,Arizona,Phoenix,West,2021,8,August,Q3
ORD-106478,12/20/2023,CUST-1955,PROD-0232,4,Second Class,1140.91,7,0.05,81.76,Ritika Tripathi,Home Office,Office Supplies,Art,Art Product 12,USA,Washington,Seattle,East,2023,12,December,Q4
ORD-106479,10/23/2024,CUST-0055,PROD-0026,2,Same Day,184.57,8,0.15,0,Kunal Rao,Corporate,Furniture,Tables,Tables Product 6,USA,Texas,Houston,West,2024,10,October,Q4
ORD-106480,8/15/2021,CUST-0232,PROD-0206,7,Same Day,890.65,9,0.2,-45.54,Kabir Tiwari,Consumer,Office Supplies,Storage,Storage Product 6,USA,Ohio,Columbus,West,2021,8,August,Q3
ORD-106481,10/5/2021,CUST-1952,PROD-0154,1,Second Class,438.98,6,0.15,0,Krishna Chauhan,Corporate,Technology,Machines,Machines Product 14,USA,California,Los Angeles,West,2021,10,October,Q4
ORD-106482,11/14/2022,CUST-0387,PROD-0130,7,First Class,850.55,3,0,152.95,Reyansh Tripathi,Home Office,Technology,Copiers,Copiers Product 10,USA,Ohio,Columbus,West,2022,11,November,Q4
ORD-106483,6/26/2023,CUST-0479,PROD-0200,1,Second Class,67.49,3,0.15,0,Ira Dutta,Consumer,Office Supplies,Paper,Paper Product 20,USA,California,Los Angeles,West,2023,6,June,Q2
ORD-106484,6/13/2024,CUST-1175,PROD-0077,2,Same Day,461.52,6,0,56.04,Krishna Joshi,Corporate,Furniture,Furnishings,Furnishings Product 17,USA,Texas,Houston,West,2024,6,June,Q2
ORD-106485,8/5/2024,CUST-1756,PROD-0006,5,Standard Class,106.02,6,0.05,8.85,Ananya Patel,Consumer,Furniture,Chairs,Chairs Product 6,USA,Florida,Miami,East,2024,8,August,Q3
ORD-106486,6/8/2021,CUST-1246,PROD-0134,5,Standard Class,649.69,1,0.05,72.6,Sneha Das,Home Office,Technology,Copiers,Copiers Product 14,USA,Florida,Miami,East,2021,6,June,Q2
ORD-106487,12/3/2022,CUST-0057,PROD-0115,6,First Class,933.34,1,0.3,-101.61,Kabir Kulkarni,Home Office,Technology,Accessories,Accessories Product 15,USA,Illinois,Chicago,East,2022,12,December,Q4
ORD-106488,6/16/2022,CUST-1028,PROD-0082,3,First Class,525.02,7,0.2,-20.3,Atharv Gupta,Corporate,Technology,Phones,Phones Product 2,USA,New York,New York,Central,2022,6,June,Q2
ORD-106489,7/4/2023,CUST-0128,PROD-0060,8,First Class,528.82,7,0.15,0,Diya Nair,Consumer,Furniture,Bookcases,Bookcases Product 20,USA,Arizona,Phoenix,West,2023,7,July,Q3
ORD-106490,6/3/2024,CUST-1008,PROD-0013,1,Second Class,607.89,1,0.15,0,Aditya Patel,Corporate,Furniture,Chairs,Chairs Product 13,USA,California,Los Angeles,West,2024,6,June,Q2
ORD-106491,7/10/2023,CUST-0805,PROD-0070,5,Standard Class,970.01,6,0.3,-157.44,Simran Tripathi,Corporate,Furniture,Furnishings,Furnishings Product 10,USA,Florida,Miami,East,2023,7,July,Q3
ORD-106492,4/21/2022,CUST-0660,PROD-0084,1,Standard Class,1064.78,8,0.2,-58.94,Ritika Naidu,Corporate,Technology,Phones,Phones Product 4,USA,California,Los Angeles,West,2022,4,April,Q2
ORD-106493,6/24/2023,CUST-0343,PROD-0117,8,Second Class,986.25,3,0.05,102.4,Riya Nair,Home Office,Technology,Accessories,Accessories Product 17,USA,Arizona,Phoenix,West,2023,6,June,Q2
ORD-106494,1/19/2022,CUST-1157,PROD-0007,2,Second Class,639.76,3,0.2,-36.29,Vivaan Bhatt,Home Office,Furniture,Chairs,Chairs Product 7,USA,Texas,Houston,West,2022,1,January,Q1
ORD-106495,1/10/2023,CUST-0222,PROD-0024,3,Standard Class,43.23,4,0,7.23,Kavya Agarwal,Home Office,Furniture,Tables,Tables Product 4,USA,New York,New York,Central,2023,1,January,Q1
ORD-106496,2/26/2021,CUST-0875,PROD-0230,4,Same Day,1122.73,9,0.1,63.34,Ananya Shetty,Home Office,Office Supplies,Art,Art Product 10,USA,Washington,Seattle,East,2021,2,February,Q1
ORD-106497,5/30/2021,CUST-1815,PROD-0159,1,First Class,63.42,1,0,8.82,Vivaan Naidu,Consumer,Technology,Machines,Machines Product 19,USA,California,Los Angeles,West,2021,5,May,Q2
ORD-106498,9/13/2022,CUST-0085,PROD-0103,6,Standard Class,975.31,2,0.05,124.37,Shaurya Pillai,Consumer,Technology,Accessories,Accessories Product 3,USA,Illinois,Chicago,East,2022,9,September,Q3
ORD-106499,8/19/2023,CUST-1307,PROD-0183,5,Same Day,456.79,2,0.3,-82.55,Aarav Dutta,Corporate,Office Supplies,Paper,Paper Product 3,USA,Florida,Miami,East,2023,8,August,Q3
ORD-106500,7/1/2021,CUST-0944,PROD-0013,7,First Class,1039.3,9,0.3,-120.66,Aditya Singh,Home Office,Furniture,Chairs,Chairs Product 13,USA,Ohio,Columbus,West,2021,7,July,Q3
ORD-106501,6/20/2023,CUST-1161,PROD-0112,7,Second Class,1018.03,2,0.1,45.53,Vivaan Tripathi,Home Office,Technology,Accessories,Accessories Product 12,USA,Ohio,Columbus,West,2023,6,June,Q2
ORD-106502,6/6/2022,CUST-1699,PROD-0015,8,Standard Class,720.02,5,0.05,73.69,Ritika Pandey,Consumer,Furniture,Chairs,Chairs Product 15,USA,Arizona,Phoenix,West,2022,6,June,Q2
ORD-106503,9/2/2022,CUST-1113,PROD-0176,2,Second Class,802.4,9,0.3,-137.73,Rudra Naidu,Home Office,Office Supplies,Binders,Binders Product 16,USA,Texas,Houston,West,2022,9,September,Q3
ORD-106504,12/4/2023,CUST-0247,PROD-0148,1,Standard Class,540.24,2,0.3,-99.92,Myra Reddy,Home Office,Technology,Machines,Machines Product 8,USA,California,Los Angeles,West,2023,12,December,Q4
ORD-106505,11/18/2022,CUST-1431,PROD-0105,8,Same Day,975.21,8,0.1,57.11,Riya Mukherjee,Consumer,Technology,Accessories,Accessories Product 5,USA,Arizona,Phoenix,West,2022,11,November,Q4
ORD-106506,5/3/2023,CUST-1848,PROD-0019,6,Second Class,560.73,5,0.15,0,Neha Mehta,Home Office,Furniture,Chairs,Chairs Product 19,USA,Illinois,Chicago,East,2023,5,May,Q2
ORD-106507,3/29/2023,CUST-1512,PROD-0008,2,Same Day,600.86,1,0.2,-37.23,Krishna Sharma,Home Office,Furniture,Chairs,Chairs Product 8,USA,Texas,Houston,West,2023,3,March,Q1
ORD-106508,11/10/2021,CUST-1619,PROD-0025,8,Same Day,244.73,5,0.2,-15.78,Riya Singh,Corporate,Furniture,Tables,Tables Product 5,USA,Arizona,Phoenix,West,2021,11,November,Q4
